id,name,host_id,host_name,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6225974,Central Williamsburg Room,909577,Jaclyn,Brooklyn,40.714,-73.96253,Private room,71,2,162,7/3/2019,3.18,3,332
23753607,Bright & spacious room in Brooklyn sanctuary,131829860,Anna,Brooklyn,40.63621,-73.94968,Private room,55,3,1,3/18/2018,0.06,1,0
21709374,1st floor; 1 bedroom,145552870,Jeffrey,Manhattan,40.77566,-73.95065,Entire home/apt,165,3,2,12/30/2017,0.1,1,0
6269439,"Spacious&Pretty, heart of Brooklyn",32800,Naama,Brooklyn,40.68739,-73.94859,Entire home/apt,85,10,4,11/6/2018,0.08,1,0
7562552,Classic 1BR Brownstone w/ Backyard,39639169,Marlene,Brooklyn,40.68338,-73.92072,Entire home/apt,110,3,125,6/25/2019,2.66,1,315
4059620,Heart of Soho/Nolita,2788262,Stara,Manhattan,40.72525,-73.99636,Entire home/apt,199,2,167,6/23/2019,3.17,1,17
25921999,Serene 1BR in Midtown East by Sonder,12243051,Sonder,Manhattan,40.74388,-73.97193,Entire home/apt,184,29,1,3/15/2019,0.26,96,347
21038103,Great West Village Pad,151530017,Ma,Manhattan,40.73427,-74.00798,Private room,425,1,0,,,1,125
13105778,Entire Astoria Hardwood Floor 1 BR Apartment,72839296,Megahn,Queens,40.76235,-73.92973,Entire home/apt,99,2,16,12/10/2016,0.44,1,0
33699563,Close to everything: Artsy fartsy share,247189581,Helena,Brooklyn,40.68667,-73.9738,Shared room,41,2,4,5/20/2019,1.64,5,0
14995212,Cozy private room near the Bronx Zoo,94553067,Maria,Bronx,40.85499,-73.86728,Private room,43,4,10,1/3/2017,0.3,1,88
21732716,Small Room in the great neighborhood ofPark Slope,55468128,Reina,Brooklyn,40.6602,-73.98244,Private room,42,1,88,6/24/2019,4.44,7,248
36303421,3 Bedroom Apartment in Upper West Side Manhattan,217362657,Josua,Manhattan,40.79469,-73.96687,Entire home/apt,520,30,0,,,1,310
4776065,Lovely Large Room with Private Bathroom,12300501,Paul,Manhattan,40.75984,-73.99214,Private room,49,1,102,6/11/2019,1.84,1,1
7556153,Fort Greene Sanctuary,16437254,Benjamin,Brooklyn,40.68896,-73.97737,Entire home/apt,123,30,7,3/9/2019,0.19,21,342
12684394,LUXURIOUS APT in MANHATTAN w TERRACE and GYM,49902290,Nikkita,Manhattan,40.82469,-73.94029,Private room,115,1,2,12/6/2016,0.05,1,0
41513,Convenient cozy cheap apt Manhattan,181167,Lorenzo,Manhattan,40.82704,-73.94907,Entire home/apt,80,3,2,11/2/2015,0.04,1,0
13589110,âœº SOHO Adorable Studio âœº Downtown NYC!,8336084,Ryad,Manhattan,40.72154,-73.99577,Entire home/apt,123,2,33,6/15/2019,0.9,1,1
34015258,E & J private stay.,155961583,Jeanette,Brooklyn,40.7007,-73.93401,Private room,69,2,8,6/26/2019,3.75,1,131
21945886,Wyndham Midtown 45 at New York City - Studio,160175378,Russ,Manhattan,40.75184,-73.97198,Entire home/apt,350,3,1,12/15/2017,0.05,2,0
26258351,Escape NYC in the Borough of Parks!,6402171,Taryn,Staten Island,40.5479,-74.21017,Entire home/apt,75,3,21,7/1/2019,1.69,1,59
7804337,Williamsburg Studio Apartment,41079797,Emma Leigh,Brooklyn,40.71158,-73.94653,Entire home/apt,94,1,28,6/16/2019,0.62,1,274
32857508,10 min to Manhattan: Cozy share,247189581,Helena,Brooklyn,40.68637,-73.97431,Shared room,25,2,8,6/14/2019,1.95,5,32
9705782,Spacious Brooklyn Brownstone 3BR+,8144242,Kerry,Brooklyn,40.68382,-73.95566,Entire home/apt,300,2,24,7/4/2017,0.56,1,0
20785435,Rest Assured Private room/Ensuite bath nearJFK,94713722,Joy,Queens,40.68998,-73.75477,Private room,60,2,23,11/11/2018,1.23,4,0
21747136,Williamsburg Getaway (North 7th and Berry Street),125997954,Paul,Brooklyn,40.72011,-73.95847,Private room,65,1,1,11/20/2017,0.05,1,0
26775656,"Bright, Private Bedroom in Bushwick Proper",10457486,Kevin,Brooklyn,40.69808,-73.92417,Private room,47,1,17,6/11/2019,1.63,1,106
7264471,Sunset Park Sublet,15416709,Me'lissa,Brooklyn,40.65295,-74.00411,Private room,70,5,0,,,1,0
22372939,"Spacious entire apartment in Carroll Gardens, BK.",47499199,Sheyla,Brooklyn,40.6827,-74.00265,Entire home/apt,140,3,10,4/16/2019,0.54,1,0
19097111,*Private Room in Beautiful Brooklyn Apartment*,43595404,Diana,Brooklyn,40.68154,-73.9534,Private room,69,2,6,11/20/2017,0.25,1,0
7421930,Long Island City- Furnished Studio,22344488,Jess,Queens,40.75226,-73.94089,Entire home/apt,110,1,9,9/26/2015,0.19,1,0
15756117,Chic Bedford Studio,3484474,Sophia,Brooklyn,40.68561,-73.95431,Entire home/apt,150,30,13,5/31/2019,0.41,1,220
14969217,Gorgeous brand new apartment in Bushwick,2260600,Lidia,Brooklyn,40.69096,-73.91055,Entire home/apt,105,5,26,5/20/2019,0.77,1,269
5443318,Prime Columbus C~New BLDG~1BR~W/D,2119276,Host,Manhattan,40.76615,-73.9879,Entire home/apt,145,30,11,6/9/2019,0.24,39,351
34056586,1850 Sq Brownstone duplex with  backyard,7603795,Benoit,Brooklyn,40.69149,-73.92536,Entire home/apt,350,7,0,,,1,124
18650087,Red Flower,21854022,Paul,Manhattan,40.8225,-73.94493,Entire home/apt,200,1,78,7/7/2019,3,1,84
34020036,Prime Gramercy! **12 months lease!,1146958,Liz,Manhattan,40.73859,-73.98218,Entire home/apt,89,360,0,,,4,364
27125791,Brooklyn Penthouse with views and balcony,121772455,Thomas,Brooklyn,40.69122,-73.9907,Entire home/apt,149,6,2,10/7/2018,0.18,1,11
12600583,Shared Bedroom in Upper East Side!,13406954,Jackie,Manhattan,40.78305,-73.95381,Shared room,49,1,3,5/19/2016,0.08,3,0
22862288,Downtown 1BR with Stunning Views and Terrace,13997208,Eileen,Manhattan,40.72073,-73.9929,Entire home/apt,280,3,0,,,1,87
10628495,Palatial Prime Crown Heights Apt,5812675,Danny,Brooklyn,40.66791,-73.95914,Entire home/apt,89,5,0,,,1,0
69894,"Nice renovated apt, prime location!",352168,Silvia,Manhattan,40.78,-73.98249,Entire home/apt,150,30,48,6/11/2019,0.55,1,35
26415648,Stay in this sunny private room near Times Sq 41D3,190921808,John,Manhattan,40.75564,-73.99564,Private room,65,7,9,5/25/2019,1.15,47,326
21715735,The BEST LOCATION in Brooklyn,100935364,Kira,Brooklyn,40.6818,-73.97552,Private room,45,1,13,1/21/2019,0.65,2,0
14055341,Cozy Private Room in LIC close to Everywhere in NY,25537819,Joelle,Queens,40.74604,-73.94194,Private room,70,1,13,8/24/2018,0.36,2,0
33531011,Sunny Private bedroom in convenient location,41859649,Melissa,Brooklyn,40.70039,-73.92352,Private room,72,2,2,5/6/2019,0.7,1,364
5842819,"Amazing Apartment, Heart of Willy!",3560299,Auminea,Brooklyn,40.71671,-73.95591,Private room,90,1,1,6/3/2015,0.02,1,0
34413765,Donat Apartment,117364815,Donat,Queens,40.75978,-73.90851,Private room,103,30,0,,,1,359
22624247,HUGE SOHO 3 BR LOFTâ˜…â˜…â˜…â˜…â˜…LES/FULL FLOOR â˜…â˜…â˜…â˜…â˜…,166544300,Mariashi,Manhattan,40.72015,-73.98376,Entire home/apt,416,4,37,6/9/2019,2.17,1,244
21228962,Enchanted Village Retreat,35902083,Luke A,Manhattan,40.73386,-73.99643,Entire home/apt,220,5,7,4/6/2018,0.33,1,0
1018181,Master Bedroom  Ideal for 2 - Luxury for 1 !,4937803,Alicia,Brooklyn,40.6627,-73.95875,Private room,75,5,8,5/27/2014,0.11,1,365
21667615,Beautiful 1BR in Brooklyn Heights,78251,Leslie,Brooklyn,40.7007,-73.99517,Entire home/apt,150,30,0,,,2,65
18592160,"Quiet one bedroom in LES, Great location!",23356363,Pablo,Manhattan,40.71947,-73.98638,Entire home/apt,200,2,24,7/6/2019,0.91,1,6
17122814,Sunny room,33675739,Giselle,Manhattan,40.79315,-73.93984,Private room,47,2,60,6/23/2019,2.52,2,233
33956049,Comfortable Private Room with everything you need!,256403429,Brenda,Brooklyn,40.65438,-73.95181,Private room,54,1,14,7/1/2019,5.32,5,81
13292979,Park Slope luxury penthouse w/ private roof deck,75017049,Dylan,Brooklyn,40.66662,-73.98168,Private room,100,31,1,6/6/2019,0.88,2,283
8951083,Bright Studio in the trees of North Williamsburg,46785121,Mel,Brooklyn,40.72024,-73.95483,Entire home/apt,169,1,22,7/2/2019,2.59,1,39
35196873,"HUGE, Bright Private Room NEXT TO CENTRAL PARK!",241258373,Margaret,Manhattan,40.80176,-73.95663,Private room,100,1,0,,,2,39
4483117,Large private br in renovated apt/close to subway,23159248,Christie,Manhattan,40.77473,-73.94859,Private room,69,2,11,1/10/2019,0.19,1,240
32575528,"Woodside RM close to 7 express , airport & Midtown",137358866,Kazuya,Queens,40.74228,-73.90049,Private room,43,30,0,,,103,215
21279172,Lovely railroad apartment,108605013,Magali,Brooklyn,40.72754,-73.94396,Entire home/apt,100,20,2,1/3/2018,0.1,1,24
34019712,"Homey, Friendly Apt Share Next To Subway",253836845,Ollie,Brooklyn,40.66977,-73.95725,Private room,68,30,2,6/18/2019,2,7,246
25543393,Charming Photo Set & Studio Loft,192723267,Blake,Brooklyn,40.70753,-73.93623,Entire home/apt,350,2,1,6/23/2019,1,1,171
29390506,Spacious furnished 2b1b apt with a big living room,62330502,Rosa,Bronx,40.89753,-73.87359,Private room,50,1,6,1/21/2019,0.71,1,0
16841998,Double Bedroom in a Sunny Bushwick Loft,112127289,Jordan,Brooklyn,40.69284,-73.90695,Private room,40,3,6,6/19/2017,0.2,1,0
25572892,Bright 1BR in Midtown East by Sonder,12243051,Sonder,Manhattan,40.74472,-73.97205,Entire home/apt,177,29,1,3/31/2019,0.3,96,58
25397054,A Room With A View,878445,Stefanie,Manhattan,40.82999,-73.94174,Private room,100,2,2,8/18/2018,0.15,1,341
34741742,Enjoy the view of Empire State Building!,260193759,Nyma,Manhattan,40.74677,-73.9866,Private room,100,1,13,7/4/2019,11.14,5,268
14102790,"Clean and modern in prime Carroll Gardens, BK",84902242,Scott,Brooklyn,40.67615,-74.00004,Private room,80,3,47,5/13/2019,1.4,1,308
25341465,Private Bright Bedroom near 7 Train LGA & JFK,190096034,Janet,Queens,40.74464,-73.86012,Private room,60,1,63,7/7/2019,5.12,3,155
36396082,LUXURY RENTAL NYC - Hellâ€™s Kitchen,237217643,Yakir,Manhattan,40.76142,-73.99865,Entire home/apt,220,28,0,,,1,167
25132635,"Modern, bright 1 BR Brooklyn apt - Great location!",2300343,Dafna,Brooklyn,40.68686,-73.95426,Entire home/apt,80,2,8,2/28/2019,0.73,1,0
14547628,Comfy stay in the heart of NYC!,8946866,Megan,Manhattan,40.73546,-74.00263,Shared room,80,1,37,11/5/2017,1.05,1,0
6603534,Private Small Grey Room,9922972,Memo & Iso,Brooklyn,40.68517,-73.93473,Private room,30,1,107,6/15/2019,2.18,5,345
5735314,"Large, sunny, private studio Apt 2R",29739883,Adam & Allen,Brooklyn,40.72102,-73.94382,Entire home/apt,135,2,249,7/4/2019,4.84,2,248
8290210,Overlooking NYC skyline in Greenpoint,41152325,I-Nu,Brooklyn,40.72373,-73.94537,Entire home/apt,120,5,0,,,1,0
29629819,"Large, Clinton Hill studio with a view.",223032610,Erin,Brooklyn,40.69194,-73.96426,Entire home/apt,150,3,15,6/25/2019,1.88,1,19
20858478,Artist's Studio in historic Manhattan neighborhood,149707913,Christian,Manhattan,40.77426,-73.94893,Entire home/apt,80,5,0,,,1,0
36060576,4FE Chelsea Studio Exclusively Yours,271275048,Isaac,Manhattan,40.74638,-73.99094,Entire home/apt,125,30,0,,,2,245
30129482,Brooklyn Apartment,9962746,Tania,Brooklyn,40.688,-73.97185,Entire home/apt,80,3,2,5/12/2019,0.32,1,107
23668736,One Bedroom Apartment beside Empire State #9,177174475,Alberto,Manhattan,40.74636,-73.98681,Entire home/apt,153,1,7,5/27/2019,0.49,17,226
31151589,Private room in beautiful Brownstone building,16354583,Monica,Brooklyn,40.67325,-73.94666,Private room,30,5,2,1/31/2019,0.33,1,0
4481694,*NEW*  Modern Sunny Loft in Bushwick/Brooklyn,567972,Melanie,Brooklyn,40.69815,-73.93616,Entire home/apt,120,3,4,1/6/2017,0.08,1,157
26891909,"Minimal style bedroom, close to Manhattan",199887038,Theodoros,Queens,40.76961,-73.90805,Private room,60,2,0,,,2,0
17832970,Private Room in 2 Bedroom Apartment by the Sea,119523037,Anna,Brooklyn,40.58186,-73.9602,Private room,60,1,2,2/11/2019,0.07,4,1
17325829,My little LOFT in Brooklyn :),104235754,Blessing,Brooklyn,40.68336,-73.95421,Entire home/apt,100,1,27,7/6/2019,0.98,1,39
2940007,Charming one bedroom in the LES,15010803,Carlo,Manhattan,40.71615,-73.98478,Entire home/apt,200,1,10,5/4/2015,0.16,1,0
26994401,Queens Two BR house 20Min to Manhattan,69439684,Michelle & Lily,Queens,40.7396,-73.88119,Entire home/apt,165,1,38,6/23/2019,3.31,2,122
44212,West Inn 2 - East Village,72062,Bruce,Manhattan,40.72518,-73.98034,Private room,125,1,84,6/23/2019,0.78,4,310
10882066,Romantic Williamsburg Apartment,14585417,Samantha,Brooklyn,40.71319,-73.95669,Entire home/apt,185,2,122,6/10/2019,3.12,1,105
18124043,ChelseaStudio w/t SunnyPrivateTerrace&EmpireView:),124898889,Fania,Manhattan,40.74432,-73.99985,Entire home/apt,180,5,7,1/2/2018,0.26,1,0
261674,Chelsea/West Village - 2bdrm apt,1372786,Lindsey,Manhattan,40.74025,-74.00161,Private room,95,5,20,4/1/2017,0.33,1,0
31206409,Spacious 1-bedroom Apartment in Manhattan,233364799,Eva,Manhattan,40.76314,-73.94864,Entire home/apt,100,1,21,7/1/2019,3.41,1,0
28730126,Beautiful Apartment in West Village,13092234,Andrew,Manhattan,40.73113,-74.00831,Private room,295,6,0,,,1,0
3791325,1BR Clinton Hill Apt Beautiful Garden - Video,3028267,Vernon,Brooklyn,40.69352,-73.96556,Entire home/apt,150,7,15,5/25/2019,0.27,1,280
15437413,Spacious 1 Bedroom at Central Park,4970150,Sawyer,Manhattan,40.78152,-73.97249,Entire home/apt,249,2,18,11/4/2018,0.55,1,0
34446327,2 BR/2.5 BTH W/ 12 FT. CEILINGS NEAR CENTRAL PARK!,140823633,Clement,Manhattan,40.76208,-73.97172,Entire home/apt,750,2,4,7/3/2019,2.22,1,263
908923,Charming East Village Studio,4872812,Toby,Manhattan,40.72784,-73.98486,Entire home/apt,100,3,2,8/2/2017,0.06,1,0
6912211,Retreat Near Manhattan,21183428,Jae (Owen's Wife),Brooklyn,40.68402,-73.95573,Entire home/apt,122,3,101,5/9/2019,2.08,2,293
5037892,Stay in Harlem 1 - 3 months!,6228539,Michelle,Manhattan,40.80535,-73.95407,Private room,75,30,1,5/3/2019,0.45,2,330
26893530,Quiet King Size Room(5mins)Yankee Stadium,187008191,Isabel,Bronx,40.83285,-73.92158,Private room,45,1,43,6/22/2019,3.66,1,205
4643295,Great one bedroom loft space in Manhattan,8555319,Simsim,Manhattan,40.71399,-73.99744,Entire home/apt,140,4,13,4/29/2019,0.65,1,0
23631575,Bright and spacious room two blocks from park!,2515199,Marcie,Brooklyn,40.65232,-73.96208,Private room,36,2,11,6/17/2018,0.68,1,0
18283136,Modern midtown studio,44453334,Oleg,Manhattan,40.75383,-73.99733,Shared room,145,4,0,,,1,0
13356748,"Charming, light-filled room in Williamsburg",31429931,Penny,Brooklyn,40.71444,-73.94058,Private room,70,1,1,9/5/2016,0.03,1,0
20506551,Cozy bedroom in a spacious apartment.,111451636,Caleb,Manhattan,40.84545,-73.94172,Private room,50,2,1,9/11/2017,0.05,1,0
24122599,Cozy room in a Victorian house in Central Brooklyn,14905006,Myriam,Brooklyn,40.63966,-73.9716,Private room,52,1,11,5/27/2019,0.81,1,0
3896579,1 Bedroom Apt in Chelsea,20171951,Mary,Manhattan,40.73957,-74.00027,Entire home/apt,200,4,1,9/19/2015,0.02,1,0
20584333,Outstanding Private Room + Bath + Outdoor Space,147059964,Candi,Brooklyn,40.69342,-73.95877,Private room,60,1,23,4/14/2019,1.01,3,0
19311346,The Heart of Williamsburg,18335748,Jack And Rachel,Brooklyn,40.71592,-73.9562,Private room,60,3,22,6/7/2019,0.88,1,46
20323803,Loft room - Lower East Side (Downtown Manhattan),55260292,Andre,Manhattan,40.72017,-73.98412,Private room,90,2,14,5/20/2019,0.67,1,60
28054965,Crown Heights Gem Easy Access to ALL,52675311,Deloris,Brooklyn,40.66818,-73.95529,Entire home/apt,200,2,13,6/23/2019,1.26,1,89
30938001,"Huge 400 sf BR, amazing location",6857284,Hadley,Brooklyn,40.6805,-73.97376,Private room,45,2,3,1/30/2019,0.49,1,0
1941439,Private Room next to Park - 5 mins to subways!!,10041857,Veronica,Manhattan,40.79629,-73.94769,Private room,85,2,36,6/26/2019,0.53,1,288
6896715,Charming 1br apartment in midtown,10489933,Michelle,Manhattan,40.76003,-73.96969,Entire home/apt,180,30,0,,,1,177
33226517,Spacious Room w/ oversized closet in East Harlem,39823351,Geli,Manhattan,40.79415,-73.94156,Private room,90,4,10,7/3/2019,3.53,1,24
19660325,Cozy bedroom in Forest Hills,1609077,Nadia,Queens,40.71127,-73.84278,Private room,125,2,3,10/10/2018,0.13,3,364
1735478,"Relaxing, serene room in NYC Apt",6790494,Paul,Queens,40.76081,-73.93163,Private room,100,20,52,8/25/2015,0.75,1,182
28406352,Mikey's,7963207,Michael,Manhattan,40.73659,-74.00495,Entire home/apt,325,3,8,6/26/2019,0.83,1,83
14627817,"Fullszbd, prvt room & bth, kitchen & living room",90807417,Gilbert,Manhattan,40.79505,-73.94204,Private room,99,1,14,6/17/2017,0.41,1,50
32012198,Murray Hill Jewel With Outdoor Space,50760546,CRNY Monthly Rentals,Manhattan,40.74657,-73.97685,Entire home/apt,139,29,0,,,31,130
17080093,Williamsburg Sunny Spacious Bedroom Great Location,53743935,Kathy,Brooklyn,40.71096,-73.95171,Private room,65,3,7,5/27/2019,0.24,1,2
34255351,Times Square Hidden Gem 2 Bedroom Apartment,258139060,Angel,Manhattan,40.76273,-73.99192,Entire home/apt,249,1,9,6/22/2019,5.29,1,88
34997003,Modern Skyline Penthouse Room & 20min to NYC!,18260299,Ota,Brooklyn,40.69316,-73.90741,Private room,37,4,0,,,6,29
7857040,Cozy Brooklyn Bedroom Available,41405875,Nichole,Brooklyn,40.69457,-73.93889,Private room,36,1,0,,,1,0
30674080,Beautiful 2-bedroom Apt near Times Square,64825610,Michel And Antoine,Manhattan,40.76011,-73.99087,Entire home/apt,299,3,23,7/1/2019,3.5,2,207
12519774,Sunny Two Bedroom in South Slope,2593193,Fiona,Brooklyn,40.66127,-73.99154,Entire home/apt,200,7,0,,,1,11
32666523,Furnished room in Washington Heights in 184st,241280089,Mary,Manhattan,40.85156,-73.93035,Private room,37,15,0,,,1,350
24734527,West Village 2 Bedroom with Private Roof Deck!,186985990,Alan,Manhattan,40.73664,-74.00567,Entire home/apt,125,3,38,6/29/2019,2.79,1,100
19308804,2br/1bth Garden Townhouse Apartment,135061108,Carmelo,Brooklyn,40.65042,-73.94842,Entire home/apt,225,1,6,7/1/2019,0.25,2,152
28721018,Brooklyn Sunny room 5 min to subway,174261493,Sophie & Max,Brooklyn,40.61051,-73.95508,Private room,99,2,10,6/2/2019,1.05,2,0
19848373,The City Farmhouse APT A **MONTHLY RENTALS**,119441,Angele,Queens,40.75829,-73.91298,Entire home/apt,200,7,10,12/17/2017,0.45,3,247
3628190,Sunny Private Apt in Ditmas Park,14905237,Tina,Brooklyn,40.64372,-73.95969,Entire home/apt,120,3,12,8/19/2018,0.22,1,0
21188044,Centrally located private home in flatbush,67869496,Debbie,Brooklyn,40.62187,-73.94414,Entire home/apt,250,1,0,,,1,0
56525,1 Bedroom Loft w/ Private Roof Deck,268014,Alex,Brooklyn,40.729,-73.95829,Entire home/apt,195,2,69,6/13/2019,0.65,1,58
34397646,Charming Bedstuy Brownstone,257035928,Kyle,Brooklyn,40.68426,-73.91937,Entire home/apt,110,3,4,7/7/2019,4,1,252
13249656,renovated one bedroom in our beautiful townhouse,1996771,Arturo,Brooklyn,40.68063,-73.95015,Entire home/apt,140,3,122,6/25/2019,3.26,1,275
19282,"Sunny, Spacious Top Floor Haven",73469,Gaia,Brooklyn,40.65401,-73.96323,Entire home/apt,130,6,16,6/15/2019,0.15,1,38
30048135,Garden 1BR in Brooklyn Heights,78251,Leslie,Brooklyn,40.70099,-73.99532,Entire home/apt,100,31,0,,,2,310
28137623,"Queens, NYC Centralized: 3 min-JFK; Secs. to LIRR",157393936,Apostle John,Queens,40.66932,-73.7514,Private room,95,5,1,10/17/2018,0.11,2,90
12559933,"Private Bedroom, Bath & Living room",68082818,Neil,Brooklyn,40.68288,-73.93526,Private room,50,2,1,6/1/2016,0.03,1,0
21562307,Cozy private room in Astoria,155818580,Harymir,Queens,40.77219,-73.90269,Private room,65,2,71,7/5/2019,3.46,1,60
35037457,COZY PRIVATE ROOM / PRIVATE BATHROOM IN BROOKLYN,36712060,Charlotte,Brooklyn,40.69634,-73.93445,Private room,50,2,4,7/2/2019,4,1,0
22376011,"Clean Comfy Affordable Room in Crown Heights, BK",161510806,Stacy,Brooklyn,40.67739,-73.95561,Private room,60,1,2,12/30/2017,0.11,2,0
31885300,King Size Bed: Spacious BR 25 minutes to city,96810536,Chandtisse,Brooklyn,40.66781,-73.99345,Private room,65,2,22,7/6/2019,4.23,3,156
27277107,Cozy East Village Room,930201,Lilian,Manhattan,40.72817,-73.9773,Private room,81,5,9,7/6/2019,0.97,1,110
29708729,Notorious  -_-  15R,222483970,Felipe,Manhattan,40.72316,-73.98703,Private room,55,1,35,7/2/2019,4.39,1,0
31738077,Cozy private room in Williamsburg,50497157,Luca,Brooklyn,40.71248,-73.94859,Private room,45,3,1,2/21/2019,0.22,1,0
15494968,Inviting Photographer's Loft in Tribeca,728477,Peter,Manhattan,40.72274,-74.00807,Entire home/apt,375,5,3,6/13/2019,0.33,1,296
32025639,Enjoy the View in a Cozy Lux Condo,56656728,Bret,Manhattan,40.8165,-73.94438,Private room,60,5,1,2/16/2019,0.21,5,0
3851719,Amazing 1brm in the Best Location,4940167,Theodora,Manhattan,40.73608,-73.9857,Entire home/apt,99,4,26,4/27/2017,0.49,1,0
18412771,Great room for students and tourists,127583166,Maite,Manhattan,40.8398,-73.94384,Private room,55,21,8,11/18/2018,0.52,2,38
36148417,1 Bedroom Bungalow-Rockaway-By Beach&Subway,271885652,Elizabeth,Queens,40.58681,-73.8128,Entire home/apt,159,1,0,,,4,166
29338399,Private floor in Soho Loft with 11ft ceilings,102542851,Nathan,Manhattan,40.72706,-74.00572,Private room,129,4,0,,,1,0
19056694,Cozy and Sunny Williamsburg Apartment,34466355,Mai,Brooklyn,40.71122,-73.93946,Entire home/apt,170,3,7,1/2/2018,0.28,1,0
27425371,Bright+Cozy Apartment w/ Balcony,14812962,Domitille,Brooklyn,40.67321,-73.95386,Entire home/apt,93,5,3,9/1/2018,0.28,1,0
33087134,Spacious 3people room close to Broadway-J/M trains,248161322,Sergii,Brooklyn,40.70107,-73.93934,Shared room,35,30,1,4/14/2019,0.35,14,341
33970684,Its the Brooklyn way!,256510832,George,Brooklyn,40.67144,-73.91457,Entire home/apt,180,2,7,6/23/2019,2.63,1,352
